bank_no,bank_name,mobile,zip_code,address,swift_code,bank_province
102421000219,中国工商银行新建县支行,0791-3754384,330100,江西省新建县解放路177号,SWIFT CODE,江西
102421000227,中国工商银行进贤县支行,0791-5663951,331700,江西省进贤县胜利中路160号,SWIFT CODE,江西
102421000235,中国工商银行安义县支行,0791-3422365,330500,江西省安义县和平路4号,SWIFT CODE,江西
102421000251,中国工商银行股份有限公司南昌桃苑支行,0791-6502454,330009,南昌市海关路桃苑大厦1楼,SWIFT CODE,江西
102421000260,中国工商银行股份有限公司南昌厚福支行,0791-6380266,330009,南昌市象山南路57号,SWIFT CODE,江西
102421000286,中国工商银行股份有限公司南昌洪城支行,7916502449,330009,南昌,SWIFT CODE,江西
102421000294,中国工商银行股份有限公司南昌绳金塔支行,0791-6398620,330002,南昌市站前西路334号,SWIFT CODE,江西
102421000341,中国工商银行股份有限公司南昌湾里支行,0791-3760034,330100,南昌市湾里区幸福路360号,SWIFT CODE,江西
102421000376,中国工商银行股份有限公司南昌永外支行,7918639784,330006,江西省南昌市,SWIFT CODE,江西
102421000384,中国工商银行南昌叠山路支行,0791-6284831,330008,南昌市叠山路,SWIFT CODE,江西
102421000392,中国工商银行股份有限公司南昌青山路支行,0791-8631680,330077,南昌市青山南路665号,SWIFT CODE,江西
102421000405,中国工商银行股份有限公司南昌塘山支行,0791-8631366,330039,南昌市塘山街11号,SWIFT CODE,江西
102421000413,中国工商银行股份有限公司南昌南京西路支行,0791-8514141,330077,南昌市南京西路550号,SWIFT CODE,江西
102421000421,中国工商银行股份有限公司南昌豫章支行,0791-6817803,330006,南昌市三经路101号,SWIFT CODE,江西
102421000430,中国工商银行股份有限公司南昌站前路支行建设西路分理处,0791-6403904,330000,南昌市建设西路188号,SWIFT CODE,江西
102421000448,中国工商银行股份有限公司南昌青阳支行,0791-6826493,330006,南昌市阳明路2号,SWIFT CODE,江西
102421000501,中国工商银行股份有限公司南昌北京西路支行福州路分理处,0791-6360104,330006,南昌市福州路117号,SWIFT CODE,江西
102421000528,中国工商银行股份有限公司南昌师大支行,7918527117,330046,江西省南昌市,SWIFT CODE,江西
102421000536,中国工商银行股份有限公司南昌省府二大院支行,0791-8637074,330000,南昌市南京西路336号,SWIFT CODE,江西
102421000569,中国工商银行股份有限公司南昌北京西路支行丁公路第一分理处,0791-6119486,330000,南昌市丁公路33号,SWIFT CODE,江西
102421000608,中国工商银行股份有限公司南昌胜利路支行京东分理处,7918175292,330029,江西省南昌市,SWIFT CODE,江西
102421000616,中国工商银行股份有限公司南昌洗马池支行,7916613653,330008,江西省南昌市中山路洗马池,SWIFT CODE,江西
102421000673,中国工商银行股份有限公司南昌金润支行,0791-6795397,330008,江西省南昌市,SWIFT CODE,江西
102421000681,中国工商银行股份有限公司南昌象山支行,0791-6776200,330008,南昌市民德路296号,SWIFT CODE,江西
102421000690,中国工商银行股份有限公司南昌八一桥支行,7916816635,330008,江西省南昌市,SWIFT CODE,江西
102421000761,中国工商银行股份有限公司南昌井冈山大道支行,0791-8458176,330002,南昌市井冈山大道253号,SWIFT CODE,江西
102421000770,中国工商银行股份有限公司南昌解放路支行,79188211014,330002,南昌市解放西路137号,SWIFT CODE,江西
102421000796,中国工商银行股份有限公司南昌江铃支行,0791-5234080,330001,南昌市江铃西市路113号,SWIFT CODE,江西
102421000807,中国工商银行股份有限公司南昌青云谱支行,7915276443,330043,江西省南昌市,SWIFT CODE,江西
102421000866,中国工商银行股份有限公司南昌徐家坊支行,0791-5217287,330001,南昌市青云谱区井冈山大道666号,SWIFT CODE,江西
102421000938,中国工商银行南昌上海路支行,0791-8326824,330008,南昌市上海路,SWIFT CODE,江西
102421000954,中国工商银行股份有限公司南昌青山湖支行北京东路分理处,0791-6178965,330000,南昌北京东路308号,SWIFT CODE,江西
102421000962,中国工商银行南昌南京东路支行,0791-8338014,330008,南昌市南京东路,SWIFT CODE,江西
102421000979,中国工商银行南昌高新支行,0791-8107734,330008,南昌市高新开发区,SWIFT CODE,江西
102421000987,中国工商银行股份有限公司南昌江氨支行,0791-8399714,330000,南昌市郊区江西氨厂内,SWIFT CODE,江西
102421000995,中国工商银行股份有限公司南昌罗家支行,79188370279,330000,南昌市罗家集中段,SWIFT CODE,江西
102421001002,中国工商银行股份有限公司南昌红角洲支行,0791-3863829,330000,南昌市红角洲丰和大道南航青年教工楼一楼,SWIFT CODE,江西
102421001019,中国工商银行股份有限公司南昌昌东支行,0791-8300624,330000,南昌市南池路西一层38-43间,SWIFT CODE,江西
102421001043,中国工商银行股份有限公司南昌火炬大道支行,0791-8107734,330006,南昌市火炬大道,SWIFT CODE,江西
102421001051,中国工商银行股份有限公司南昌财大支行,0791-3800257,330045,南昌市昌北下罗双港路东大街73号,SWIFT CODE,江西
102421001060,中国工商银行股份有限公司南昌红谷滩第一街区支行,0791-3853054,330003,南昌市红谷滩区红谷天地商城,SWIFT CODE,江西
102421001176,中国工商银行股份有限公司南昌广汇支行,0791-6662637,330000,南昌市西湖区广场南路205号,SWIFT CODE,江西
102421001184,中国工商银行股份有限公司新建支行航天学院分理处,0791-3890161,330100,南昌经济技术开发区枫林大道航天学院入门旁,SWIFT CODE,江西
102421001213,中国工商银行股份有限公司新建农大支行,0791-3813488,330100,新建县江西省农业大学院内,SWIFT CODE,江西
102421001221,中国工商银行股份有限公司新建大道支行,0791-3756367,330100,新建县长？镇新建大道428号,SWIFT CODE,江西
102421001248,中国工商银行股份有限公司新建南齿支行,0791-3876640,330100,南昌市齿轮厂生活区,SWIFT CODE,江西
102421001328,中国工商银行股份有限公司南昌经纬支行,7916831111,330006,南昌市阳明路,SWIFT CODE,江西
102421001344,中国工商银行股份有限公司南昌步行街支行,0791-6783486,330008,南昌市胜利路231号,SWIFT CODE,江西
102422003000,中国工商银行景德镇市业务处理中心,0798-8530549,333000,江西省景德镇瓷都大道1106号,--,江西
102422003018,中国工商银行景德镇市中山路支行,0798-8524248,333000,江西省景德镇市中山南路154号,--,江西
102422003026,中国工商银行景德镇市斗富弄支行,0798-8223056,333000,江西省景德镇市中山北路132号,--,江西
102422003034,中国工商银行景德镇市珠山路支行,0798-8224388,333000,江西省景德镇市珠山中路58号,--,江西
102422003042,中国工商银行景德镇市新厂支行,0798-8441958,333000,江西省景德镇市新厂西路234号,--,江西
102422003059,中国工商银行景德镇市昌河支行,0798-8496102,333000,江西省景德镇市昌河中路301栋,--,江西
102422003067,中国工商银行景德镇市西市区支行,0798-8550549,333000,江西省景德镇市瓷都大道1279号,--,江西
102422010099,中国工商银行景德镇市分行广场分理处,0798-8225279,333000,江西景德镇市广场北路7号,--,江西
102422010146,中国工商银行景德镇市分行火车站分理处,0798-8225272,333000,江西省景德镇市通站路,--,江西
102422010162,中国工商银行景德镇市602所支行,0798-8497404,333000,江西景德镇市602所生活区内,--,江西
102422010179,中国工商银行景德镇市分行陶院分理处,0798-8449313,333000,江西景德镇市陶院大门侧,--,江西
102422010195,中国工商银行景德镇市分行为民分理处,0798-8441393,333000,江西景德镇市朝阳路214号,--,江西
102422010200,中国工商银行景德镇市分行浮梁支行,0798-2626347,333000,江西浮梁县新昌北路1号,--,江西
102422103079,中国工商银行乐平支行,0798-6833343,333300,江西省景德镇乐平市翥山西路71号,--,江西
102423000011,中国工商银行股份有限公司萍乡八一支行,7996833918,337000,江西省萍乡市八一西路53号,--,江西
102423000038,中国工商银行股份有限公司萍乡分行萍矿分理处,0799-6320195,337000,萍乡市安源区昭萍东路27号,--,江西
102423000046,中国工商银行股份有限公司萍乡北路支行,7996332809,337000,江西省萍乡市跃进北路,--,江西
102423000183,中国工商银行股份有限公司萍乡商城支行,0799-6822394,337000,萍乡市安源区广场路70号,--,江西
102423000335,中国工商银行股份有限公司萍乡南门支行,0799-6832730,337000,萍乡市安源区跃进南路,--,江西
102423000652,中国工商银行股份有限公司萍乡公园路支行,0799-6836904,337000,萍乡市安源区公园路40号,--,江西
102423001401,中国工商银行股份有限公司萍乡楚萍支行,0799-6331763,337000,萍乡市安源区楚萍东路,--,江西
102423004004,中国工商银行股份有限公司萍乡分行,0799-6228315,337000,江西省萍乡市建设西路76号,--,江西
102423004012,中国工商银行股份有限公司萍乡安源支行,0799-6833881,337055,萍乡市跃进路60号,--,江西
102423004029,中国工商银行萍乡市分行青山分理处,0799-6381059,337014,萍乡市安源区青山镇,--,江西
102423004037,中国工商银行股份有限公司萍乡分行车站分理处,0799-6332141,337055,萍乡市安源区跃进路,--,江西
102423004045,中国工商银行股份有限公司萍乡正大支行,0799-6833914,337055,萍乡市安源区凤凰池22号,--,江西
102423004053,中国工商银行股份有限公司萍乡建设支行,0799-6351044,337035,萍乡市安源镇张公祠76号,--,江西
102423004061,中国工商银行股份有限公司萍乡分行高坑支行,0799-6371124,337042,萍乡市安源区高坑镇,--,江西
102423004070,中国工商银行股份有限公司萍乡湘东支行,0799-3443285,337016,萍乡市湘东区泉湖垅,--,江西
102423004088,中国工商银行股份有限公司萍乡峡山口支行,0799-3441497,337000,萍乡市湘东峡山口萍钢厂区内,--,江西
102423004096,中国工商银行股份有限公司萍乡政和支行,0799-6823132,337000,萍乡市公园路55-1号,--,江西
102423004107,中国工商银行股份有限公司萍乡城北支行,0799-6763829,337055,萍乡市开发区公园路,--,江西
102423004115,中国工商银行股份有限公司萍乡跃进支行,0799-6339500,337000,萍乡市建设西路76号,--,江西
102423004158,中国工商银行股份有限公司萍乡文化路支行,0799-6393831,337000,安源区后埠街枫树湾社区文化路步行街,--,江西
102423004166,中国工商银行股份有限公司萍乡分行营业部,7996393590,337000,萍乡市安源区建设西路76号,--,江西
102423104128,中国工商银行股份有限公司上栗支行,0799-3661789,337009,萍乡市上栗县平安路1号,--,江西
102423204130,中国工商银行股份有限公司芦溪支行,0799-7551861,337053,萍乡市芦溪县人民中路,--,江西
102424007007,中国工商银行九江市分行,0792-8213525,332000,九江市大中路75号,SWIFT CODE,江西
102424007015,中国工商银行股份有限公司九江浔东支行,0792-2196981,332000,九江市浔阳东路10号,SWIFT CODE,江西
102424007023,中国工商银行股份有限公司九江浔中支行,0792-8225811,332000,九江市浔阳大道48号,SWIFT CODE,江西
102424007031,中国工商银行股份有限公司九江十里支行,0792-8252287,332005,九江市十里大道102号,SWIFT CODE,江西
102424007040,中国工商银行庐山支行,0792-8288520,332900,庐山牯岭正街1055号,SWIFT CODE,江西
102424010006,中国工商银行九江城外支行,0792-8224108,332000,九江市大中路72号,SWIFT CODE,江西
102424010014,中国工商银行九江八里湖支行,0792-8366663,332000,九瑞大道62号,SWIFT CODE,江西
102424010022,中国工商银行股份有限公司九江广厦支行,0792-8565956,332000,江西省九江市浔阳东路52号,SWIFT CODE,江西
102424010047,中国工商银行股份有限公司九江一马路支行,0792-8114943,332000,江西省九江市一支路一支巷1号,SWIFT CODE,江西
102424010080,中国工商银行股份有限公司九江长虹支行,0792-8571776,332000,江西省九江市长虹大道252号,SWIFT CODE,江西
102424010119,中国工商银行九江天鹅泉支行,7928226471,332000,九江市新村大道2号,SWIFT CODE,江西
102424010135,中国工商银行股份有限公司九江西门口支行,0792-8224107,332000,江西省九江市大中路424号,SWIFT CODE,江西
102424010217,中国工商银行股份有限公司九江金鸡坡支行,0792-8531771,332004,江西省九江市滨江东路29号,SWIFT CODE,江西
102424010225,中国工商银行股份有限公司九江八角石支行,0792-8223764,332000,江西省九江市浔阳东路582号,SWIFT CODE,江西
102424010292,中国工商银行股份有限公司九江东区支行,0792-8492468,332000,九江炼油厂东区,SWIFT CODE,江西
102424010389,中国工商银行九江市八里湖支行,0792-8365092,332000,江西省九江市九江大道62号,SWIFT CODE,江西
102424107056,中国工商银行九江支行,0792-6812060,332100,九江县柴桑路63号,SWIFT CODE,江西
102424207068,中国工商银行瑞昌市支行,0792-4222334,332200,瑞昌市圣门路1号,SWIFT CODE,江西
102424210432,中国工商银行股份有限公司瑞昌码头支行,0792-4812021,332207,江西省瑞昌市6214分厂内,SWIFT CODE,江西
102424307034,中国工商银行武宁县支行,0792-2761064,332300,武宁县古艾路5号,SWIFT CODE,江西
102424407049,中国工商银行修水支行,0792-7222230,332400,修水县修江路1号,SWIFT CODE,江西
102424507052,中国工商银行永修县支行,0792-3222700,330304,永修县新城大道,SWIFT CODE,江西
102424607062,中国工商银行德安县支行,0792-4332107,330400,德安县北门路51号,SWIFT CODE,江西
102424607118,中国工商银行共青城支行,0792-4355818,332020,共青城汽车站东侧,SWIFT CODE,江西
102424707070,中国工商银行星子县支行,0792-2666308,332800,星子县紫阳北路1号,SWIFT CODE,江西
102424807086,中国工商银行都昌县支行,0792-5223130,332600,都昌县东风路41号,SWIFT CODE,江西
102424907098,中国工商银行湖口支行,0792-6332627,332500,湖口县大中路32号,SWIFT CODE,江西
102425107106,中国工商银行彭泽县支行,0792-5625749,332700,彭泽县东风路67号,SWIFT CODE,江西
102426005002,中国工商银行新余市分行,0790-6510654,338000,江西省新余市仙来东大道269号,--,江西
102426005019,中国工商银行新余市分行城南支行,0790-6222318,338025,江西省新余市抱石西大道501号,--,江西
102426005027,中国工商银行新余市分行新城支行,0790-6441033,338000,江西省新余市仙来中大道79号,--,江西
102426005035,中国工商银行新余市分行新钢支行,0790-6261724,338028,江西省新余市新钢文化区,--,江西
102426005043,中国工商银行新余市分行营业厅,0790-6510906,338000,江西省新余市仙来东大道269号,--,江西
102426005051,中国工商银行新余市分行新亚新支行,0790-6224576,338025,江西省新余市劳动南路新亚新商城,--,江西
102426005060,中国工商银行新余市分行城东支行,0790-6461213,338004,江西省新余市仙来东大道283号,--,江西
102426005078,中国工商银行新余市分行良山支行,0790-6721393,338013,江西省新余市良山镇镇前路16号,--,江西
102426010061,中国工商银股份有限公司新余城北支行,0790-6412896,338000,新余市北湖中路33号,--,江西
102426010088,中国工商银行股份有限公司新余车站支行,7906222454,338000,江西省新余市,--,江西
102426105080,中国工商银行分宜县支行,0790-5881570,336600,江西省分宜县府前路,--,江西
102427006001,中国工商银行鹰潭分行业务处理中心,0701-6681948,335000,鹰潭市环城西路1号,--,江西
102427006010,中国工商银行鹰潭四海支行,0701-6681813,335000,鹰潭市环城西路1号,--,江西
102427006028,中国工商银行鹰潭月湖支行,0701-6681515,335000,鹰潭市胜利西路6号,--,江西
102427010049,中国工商银行鹰潭分行东湖分理处,0701-6681788,335000,鹰潭市胜利东路65号,--,江西
102427010081,中国工商银行股份有限公司鹰潭分行站江分理处,0701-6681530,335000,江西省鹰潭市,--,江西
102427010129,中国工商银行股份有限公司鹰潭梅园支行,0701-6681724,335000,江西省鹰潭市,--,江西
102427010137,中国工商银行股份有限公司鹰潭分行园区分理处,0701-6681722,335000,江西省鹰潭市,--,江西
102427106034,中国工商银行贵溪支行,0701-3771481,335400,贵溪市雄石大道38号,--,江西
102427106042,中国工商银行鹰潭江铜支行,0701-3353627,335424,贵溪市贵冶生活北区,--,江西
102427206054,中国工商银行余江支行,0701-5881477,335200,余江县站前中路34号,--,江西
102427210286,中国工商银行股份有限公司余江锦江支行,0701-5811790,335203,江西省余江,--,江西
102428010000,中国工商银行赣州市分行核算中心,0797-8249929,341000,赣州市文清路39号,SWIFT CODE,江西
102428010018,中国工商银行赣州市章江支行,0797-8223600,341000,赣州市大公路105号,SWIFT CODE,江西
102428010026,中国工商银行赣州市北京路支行,0797-8219984,341000,赣州市北京路6号,SWIFT CODE,江西
102428010034,中国工商银行赣州市南门支行,0797-8222233,341000,赣州市营角上2号,SWIFT CODE,江西
102428010059,中国工商银行赣州市文明大道支行,0797-8139925,341005,赣州市文明大道24号,SWIFT CODE,江西
102428010106,中国工商银行股份有限公司赣州金房支行,0797-8390001,341000,赣州市赞贤路1号,SWIFT CODE,江西
102428010114,中国工商银行赣州市西门支行,0797-8222332,341000,赣州市红旗大道124号,SWIFT CODE,江西
102428010147,中国工商银行赣州市虔城支行,0797-8128643,341000,赣州市红旗大道1号,SWIFT CODE,江西
102428010163,中国工商银行赣州青年路支行,0797-8245317,341000,赣州市青年路11-1号,SWIFT CODE,江西
102428010180,中国工商银行赣州市东阳支行,0797-8213037,341000,赣州市东阳山路36号,SWIFT CODE,江西
102428010198,中国工商银行赣州市东阳支行建业分理处,0797-8373333,341000,赣州市赣南建材大市场A2栋18、19号,SWIFT CODE,江西
102428010202,中国工商银行赣州市创业支行,0797-8370697,341000,赣州市黄金开发区金岭路9号,SWIFT CODE,江西
102428010219,中国工商银行赣州市贡江支行,0797-8224975,341000,赣州市文清路39号,SWIFT CODE,江西
102428011133,中国工商银行股份有限公司赣州分行广场支行,0797-8226318,341000,江西省赣州市章贡区文清路14-B1号,SWIFT CODE,江西
102428011150,中国工商银行股份有限公司赣州杨公路支行,7978249928,341000,江西省赣州市杨公路,SWIFT CODE,江西
102428012013,中国工商银行股份有限公司赣州开发区支行,0797-8162870,341000,赣州开发区迎宾大道锦绣新天地商业街48号,SWIFT CODE,江西
102428210229,中国工商银行赣县支行,0797-4441820,341100,赣县梅林镇24号,SWIFT CODE,江西
102428310230,中国工商银行南康市支行,0797-7812245,341400,南康市蓉江镇旭山南路13号,SWIFT CODE,江西
102428310369,中国工商银行股份有限公司赣州分行南康唐江支行,0797-6663279,341411,江西省赣州市南康市唐江镇唐兴大道78号,SWIFT CODE,江西
102428310377,中国工商银行股份有限公司赣州分行南康潭口支行,0797-6651210,341400,江西省赣州经济技术开发区潭口镇新大街62号,SWIFT CODE,江西
102428310385,中国工商银行股份有限公司赣州分行南康市政广场支行,0797-6605602,341400,江西省赣州市南康东由街道办事处天马山大道亚琦城市广场禧园一层,SWIFT CODE,江西
102428310393,中国工商银行股份有限公司赣州分行南康家具城支行,0797-6637567,341400,江西省赣州市南康东山镇迎宾大道家具配套市场第七栋B2-B3,SWIFT CODE,江西
102428410247,中国工商银行信丰县支行,0797-3311379,341600,信丰县环城路125号,SWIFT CODE,江西
102428510254,中国工商银行大余县支行,0797-8722174,341500,大余县南安镇建设路16号,SWIFT CODE,江西
102428610265,中国工商银行股份有限公司上犹支行,0797-8544350,341200,上犹县城解放路58号,SWIFT CODE,江西
102428710275,中国工商银行崇义县支行,0797-7612579,341300,崇义县城中山路83号,SWIFT CODE,江西
102428810282,中国工商银行赣州市分行安远支行,0797-3722921,342100,安远县濂江路3号,SWIFT CODE,江西
102428910293,中国工商银行股份有限公司龙南支行,0797-3513035,341700,龙南县龙南镇广场南路青少年活动中心,SWIFT CODE,江西
102429110301,中国工商银行赣州市分行定南支行,0797-4291239,341900,定南县历市镇建设西路4号,SWIFT CODE,江西
102429210319,中国工商银行股份有限公司全南支行,0797-2632161,341800,江西省全南县城镶镇寿梅路37号,SWIFT CODE,江西
102429310326,中国工商银行宁都支行,0797-6832250,342800,宁都县梅江镇博生西路10号,SWIFT CODE,江西
102429410337,中国工商银行于都县支行,0797-6437470,342300,于都县贡江镇东方红大街5号,SWIFT CODE,江西
102429510347,中国工商银行兴国县支行,0797-5322466,342400,兴国县城凤凰大道,SWIFT CODE,江西
102429610354,中国工商银行瑞金市支行,0797-2522432,342500,瑞金市中山路,SWIFT CODE,江西
102429610776,中国工商银行股份有限公司瑞金红都大道支行,7972523214,342500,江西省瑞金市红都大道116号,SWIFT CODE,江西
102429710365,中国工商银行会昌县支行,0797-5622449,342600,会昌县城西大街24号,SWIFT CODE,江西
102429810376,中国工商银行赣州市分行寻乌支行,0797-2843053,342200,寻乌县城长宁街8号,SWIFT CODE,江西
102429910389,中国工商银行石城县支行,0797-5712912,342700,石城县西华中路94号,SWIFT CODE,江西
102431008005,中国工商银行宜春市分行业务处理中心,0795-3589260,336000,宜春市秀江中路247号,--,江西
102431008013,中国工商银行宜春市分行东风支行,0795-3274237,336000,宜春市东风大街245号,--,江西
102431008021,中国工商银行宜春市分行靖安支行,0795-4662706,330600,靖安后港中路３７号,--,江西
102431008030,中国工商银行宜春市分行西门支行,0795-3222451,336000,江西省宜春市环城西路556号,--,江西
102431008048,中国工商银行宜春分行,0795-3589296,336000,江西省宜春市秀江中路222号,--,江西
102431008056,中国工商银行宜春市分行袁州支行,0795-3560557,336000,宜春市袁山大道中路261号,--,江西
102431010017,中国工商银行股份有限公司宜春东门支行,7953273902,336000,江西省宜春市,--,江西
102431010068,中国工商银行股份有限公司宜春平安支行,7953217991,336000,江西省宜春市,--,江西
102431010092,中国工商银行股份有限公司宜春分行宜阳分理处,7953635110,336000,江西省宜春市宜阳,--,江西
102431208067,中国工商银行丰城市支行,0795-6422774,331100,江西省丰城市东方红大道222号,--,江西
102431208075,中国工商银行丰城市支行丰矿分理处,0795-6432033,331141,江西省丰城市丰城矿务局建设大道,--,江西
102431210102,中国工商银行股份有限公司丰城南门支行,7956422862,336000,宜春市丰城,--,江西
102431308081,中国工商银行樟树市支行,0795-7332522,331200,樟树市药都南大道56号,--,江西
102431308090,中国工商银行樟树市支行临江分理处,0795-7811022,331211,樟树市临江镇杨公路27号,--,江西
102431308104,中国工商银行樟树市支行欣兴分理处,0795-7332470,331211,樟树市药都北大道3号,--,江西
102431408116,中国工商银行高安市支行,0795-5212061,330800,江西省高安市筠泉路210号,--,江西
102431408124,中国工商银行高安市支行英岗岭分理处,0795-5652119,330808,江西省高安市共青西路30号,--,江西
102431408132,中国工商银行高安市支行八景分理处,0795-5483098,330812,江西省高安市八景大道,--,江西
102431408149,中国工商银行高安市支行瑞州路分理处,0795-5282609,330800,江西省高安市瑞州路,--,江西
102431508150,中国工商银行宜春市分行奉新分理处,0795-4622167,330700,奉新县冯川镇冯川中路,--,江西
102431608167,中国工商银行万载县支行,0795-8823129,336100,江西省万载县沿河东路22号,--,江西
102431708174,中国工商银行上高县支行,0795-2502888,336400,江西省上高县和平路22号,--,江西
102431808186,中国工商银行宜丰县支行,0795-2766248,336300,江西省宜丰县新昌西大道40号,--,江西
102431908023,中国工商银行宜春市分行靖安县支行,0795-4662706,330600,靖安后港中路37号,--,江西
102432108196,中国工商银行铜鼓县支行,0795-8722011,336200,江西省铜鼓县定江东路327号,--,江西
102433011030,中国工商银行股份有限公司信州支行广场分理处,7938223426,334000,江西省上饶市,--,江西
102433012008,中国工商银行上饶市分行营业部,0793-8311613,334000,上饶市沿河中路24号,--,江西
102433012016,中国工商银行上饶市分行营业部胜利路分理处,0793-8292197,334000,上饶市胜利路276号,--,江西
102433012024,中国工商银行上饶市分行赣东北大道分理处,0793-8226090,334000,上饶市赣东北大道6号,--,江西
102433012032,中国工商银行上饶市分行汇通支行,0793-8208565,334000,上饶市中山路51号,--,江西
102433012049,中国工商银行上饶市分行三清支行,0793-8330566,334000,上饶市信江东路25号,--,江西
102433012057,中国工商银行上饶市分行,0793-8311512,334000,上饶市抗建路4号,--,江西
102433012065,中国工商银行上饶市分行信州支行,0793-8223257,334000,上饶市大相巷11号,--,江西
102433012073,中国工商银行上饶市分行信州支行水南分理处,0793-8222515,334000,上饶市抗建南路69号,--,江西
102433012081,中国工商银行上饶市分行信州支行铁路医院分理处,0793-8251541,334000,上饶市铁路新村,--,江西
102433012090,中国工商银行上饶市分行信州支行中融分理处,0793-8227453,334000,上饶市中山西路118号,--,江西
102433012104,中国工商银行上饶市分行信州支行带湖分理处,0793-8268941,334000,上饶市带湖路口3-9号,--,江西
102433210029,中国工商银行股份有限公司上饶县南灵支行,7938442596,334100,江西省上饶市上饶县,--,江西
102433212114,中国工商银行上饶县支行,0793-8442846,334100,上饶县旭日镇旭日路6号,--,江西
102433312126,中国工商银行广丰县支行,0793-2651643,334600,广丰县永丰镇博山路87号,--,江西
102433412133,中国工商银行玉山县支行,0793-2555412,334700,玉山县冰溪镇解放西路1号,--,江西
102433510016,中国工商银行股份有限公司铅山支行河口分理处,0793-5336665,334500,上饶市河口,--,江西
102433510065,中国工商银行股份有限公司上饶铅山永平支行,7935362210,224505,江西省上饶市铅山县,--,江西
102433512143,中国工商银行铅山县支行,0793-5334823,334500,铅山县河口镇狮江大道113号,--,江西
102433512151,中国工商银行铅山县支行永平铜矿分理处,0793-5376043,334505,铅山县永平铜矿主干道,--,江西
102433612166,中国工商银行横峰县支行,0793-5783433,334300,横峰县岑阳镇解放中路53号,--,江西
102433712177,中国工商银行弋阳县支行,0793-5882343,334400,弋阳县弋阳镇杨家桥路6号,--,江西
102433812181,中国工商银行余干县支行,0793-3205014,335100,余干县东山大街13号,--,江西
102433912195,中国工商银行鄱阳县支行,0793-6269011,333100,鄱阳县鄱阳镇五一路88号,--,江西
102434112206,中国工商银行万年县支行,0793-3842162,335500,万年县陈营镇60路4号,--,江西
102434112214,中国工商银行万年县支行江西水泥厂分理处,0793-3839837,335506,万年县江西水泥厂内,--,江西
102434212221,中国工商银行德兴市支行,0793-7524631,334200,德兴市银城南路6号,--,江西
102434212230,中国工商银行上饶市分行德兴铜矿支行,0793-7720245,334224,德兴市泗洲镇,--,江西
102434310057,中国工商银行股份有限公司婺源星江支行,7937351312,333200,江西省上饶市婺源,--,江西
102434312241,中国工商银行婺源县支行,0793-7352751,333200,婺源县紫阳镇星江东路23号,--,江西
102435009000,中国工商银行吉安市分行,0796-8319903,343000,吉州区中永叔路41号,--,江西
102435009018,中国工商银行股份有限公司吉安阳明路支行,0796-8238954,343000,江西省吉安市吉州区阳明东路14号,--,江西
102435009026,中国工商银行吉安市分行吉州支行古南镇分理处,0796-8338934,343000,江西省吉安市吉州区跃进路19号,--,江西
102435009034,中国工商银行吉安市分行吉州支行,0796-8338424,343000,江西省吉安市吉州区中永路41号,--,江西
