bank_no,bank_name,mobile,zip_code,address,swift_code,bank_province
102821000388,中国工商银行股份有限公司兰州敦煌路支行,0931-2339661,730050,甘肃省兰州市敦煌路127号,SWIFT CODE,甘肃
102821000396,中国工商银行股份有限公司兰州渭源路第一支行,0931-8275024,730000,甘肃省兰州市南昌路674号,SWIFT CODE,甘肃
102821000992,中国工商银行股份有限公司兰州金轮支行,0931-8827355,730030,甘肃省兰州市民主西路72号,SWIFT CODE,甘肃
102821001910,中国工商银行股份有限公司兰州张苏滩支行,0931-8513420,730000,甘肃省兰州市张苏滩456号,SWIFT CODE,甘肃
102821001928,中国工商银行兰州市八一支行雁滩分理处,0931-8512276,730000,甘肃省兰州市滩尖子114-5号,SWIFT CODE,甘肃
102821001936,中国工商银行股份有限公司兰州西固福利路支行,0931-7556459,730060,甘肃省兰州市西固福利西路,SWIFT CODE,甘肃
102821001944,中国工商银行股份有限公司兰州盘旋路支行,0931-8481864,730000,甘肃省兰州市盘旋路242号,SWIFT CODE,甘肃
102821001969,中国工商银行股份有限公司兰州东口支行,0931-8813996,730000,甘肃省兰州市东岗西路724号,SWIFT CODE,甘肃
102821001977,中国工商银行股份有限公司兰州皋兰路支行,0931-8802092,730000,甘肃省兰州市皋兰路40号,SWIFT CODE,甘肃
102821001985,中国工商银行股份有限公司兰州中央广场第二支行,0931-8476175,730030,甘肃省兰州市酒泉路285号,SWIFT CODE,甘肃
102821001993,中国工商银行股份有限公司兰州财政厅支行,0931-8899899,730000,甘肃省兰州市东岗西路696号,SWIFT CODE,甘肃
102821002003,中国工商银行股份有限公司兰州广场支行,0931-8883275,730030,甘肃省兰州市城关区庆阳路71号,SWIFT CODE,甘肃
102821002610,中国工商银行兰州市皋兰县支行,0931-5721827,730200,甘肃省皋兰县北城路131号,SWIFT CODE,甘肃
102821002628,中国工商银行股份有限公司兰州榆中支行,0931-5221527,730100,甘肃省榆中县兴隆路192号,SWIFT CODE,甘肃
102821002636,中国工商银行兰州市榆中县夏官营分理处,0931-5282242,730106,甘肃省兰州市榆中县夏官营镇796号,SWIFT CODE,甘肃
102821002644,中国工商银行股份有限公司兰州红古支行,0931-6211619,730084,兰州市红古区海石湾平安路976号,SWIFT CODE,甘肃
102821002652,中国工商银行股份有限公司兰州红古矿区支行,0931-6311291,730080,兰州市红古区窑街镇四号,SWIFT CODE,甘肃
102821002669,中国工商银行兰州市窑街分理处,0931-6311275,730080,甘肃省兰州市红古区团结街,SWIFT CODE,甘肃
102821002677,中国工商银行股份有限公司兰州红古十一支行,0931-6231528,730084,兰州市红古区跃进街,SWIFT CODE,甘肃
102821002685,中国工商银行股份有限公司兰州永登支行,0931-6422250,730300,甘肃省永登县和平街2号,SWIFT CODE,甘肃
102821002693,中国工商银行股份有限公司兰州中堡支行,0931-6478248,730301,甘肃省永登县中堡镇中堡村,SWIFT CODE,甘肃
102821002708,中国工商银行股份有限公司兰州永登建设坪支行,0931-6431400,730335,甘肃省永登县和桥镇蒋家坪,SWIFT CODE,甘肃
102821002716,中国工商银行股份有限公司兰州皋兰支行,0931-5721099,730200,兰州市皋兰县北辰路77号,SWIFT CODE,甘肃
102821003006,中国工商银行股份有限公司甘肃省分行营业部财务会计部,0931-8444019,730030,甘肃省兰州市庆阳路163号,SWIFT CODE,甘肃
102821005001,中国工商银行股份有限公司兰州兰化支行,0931-7578462,730060,兰州市西固区西固福利西路8号,SWIFT CODE,甘肃
102821005010,中国工商银行股份有限公司兰州汇通支行,0931-8773508,730030,甘肃省兰州市静宁路358号,SWIFT CODE,甘肃
102821009891,中国工商银行股份有限公司兰州建兰路支行,0931-2333291,730050,甘肃省兰州市建兰路118号,SWIFT CODE,甘肃
102821010014,中国工商银行股份有限公司兰州武都东路支行,0931-8839115,730030,甘肃省兰州市新武都东路272号,SWIFT CODE,甘肃
102821010022,中国工商银行股份有限公司兰州文化宫支行,0931-2616853,730030,甘肃省兰州市西津东路77号,SWIFT CODE,甘肃
102821010039,中国工商银行股份有限公司兰州民航局支行,0931-8497892,730030,甘肃省兰州市嘉峪关西路119号,SWIFT CODE,甘肃
102821010047,中国工商银行股份有限公司兰州牡丹支行,0931-8844372,730030,兰州市城关区金昌南路272号,SWIFT CODE,甘肃
102821018008,中国工商银行甘肃省分行清算中心,0931-8773551,730030,甘肃省兰州市静宁路358号,SWIFT CODE,甘肃
102821031235,中国工商银行股份有限公司兰州静宁路支行,0931-8465695,730030,甘肃省兰州市城关区武都路368号,SWIFT CODE,甘肃
102821031260,中国工商银行股份有限公司兰州永昌北路支行,0931-8460082,730030,甘肃省兰州市永昌北路324号,SWIFT CODE,甘肃
102821032289,中国工商银行股份有限公司兰州南昌路支行,0931-8803854,730000,兰州市城关区南昌路772号,SWIFT CODE,甘肃
102821032310,中国工商银行股份有限公司兰州秦安路支行,0931-8828034,730030,甘肃省兰州市城关区秦安路103号,SWIFT CODE,甘肃
102821032377,中国工商银行股份有限公司兰州双城门支行,0931-8465665,730030,兰州市城关区庆阳路163号,SWIFT CODE,甘肃
102821032393,中国工商银行股份有限公司兰州桥门支行,0931-8465038,730030,甘肃省兰州市城关区中山路124号,SWIFT CODE,甘肃
102821032432,中国工商银行股份有限公司兰州会馆巷支行,0931-8828034,730030,甘肃省兰州市城关区张掖路28号,SWIFT CODE,甘肃
102821032490,中国工商银行股份有限公司兰州桥北支行,9318368255,730030,兰州市城关区盐场路1572号,SWIFT CODE,甘肃
102821032537,中国工商银行股份有限公司兰州亚欧支行,0931-8482713,730030,兰州市城关区中山路350号,SWIFT CODE,甘肃
102821032596,中国工商银行股份有限公司兰州鼓楼巷支行,0931-4662530,730030,甘肃省兰州市城关区鼓楼巷66号,SWIFT CODE,甘肃
102821033257,中国工商银行股份有限公司兰州天水路第二支行,0931-8622149,730000,甘肃省兰州市城关区天水路272号,SWIFT CODE,甘肃
102821033290,中国工商银行股份有限公司兰州东岗西路支行,0931-8267053,730000,甘肃省兰州市城关区东岗西路226号,SWIFT CODE,甘肃
102821033345,中国工商银行股份有限公司兰州东岗镇支行,0931-8699702,730020,兰州市城关区东岗东路356号,SWIFT CODE,甘肃
102821033361,中国工商银行股份有限公司兰州定西路支行,0931-8893546,730000,甘肃省兰州市城关区定西南路343号,SWIFT CODE,甘肃
102821033388,中国工商银行股份有限公司兰州瑞德摩尔支行,0931-8607676,730000,兰州市城关区东岗东路1999号,SWIFT CODE,甘肃
102821033396,中国工商银行股份有限公司兰州红五村支行,0931-8643774,730000,甘肃省兰州市城关区红山根五村35号,SWIFT CODE,甘肃
102821033407,中国工商银行股份有限公司兰州红山根西村支行,0931-4635243,730000,甘肃省兰州市城关区铁路新村东街168号,SWIFT CODE,甘肃
102821033458,中国工商银行股份有限公司兰州嘉峪关北路支行,0931-8493579,730000,甘肃省兰州市城关区嘉峪关北路2号,SWIFT CODE,甘肃
102821033466,中国工商银行股份有限公司兰州牟家庄支行,0931-4926891,730000,甘肃省兰州市城关区和政路28号,SWIFT CODE,甘肃
102821033860,中国工商银行股份有限公司兰州榆中广场支行,0931-5224773,730100,甘肃省兰州市榆中县栖云南路31号,SWIFT CODE,甘肃
102821034274,中国工商银行股份有限公司兰州陆军总院支行,0931-2667340,730050,兰州市七里河区小西湖98号,SWIFT CODE,甘肃
102821034303,中国工商银行股份有限公司兰州杨家桥第二支行,0931-2869048,730050,兰州市七里河区武山路兰州电机有限责任公司家属院一楼临街铺面,SWIFT CODE,甘肃
102821034426,中国工商银行股份有限公司兰州龚家坪支行,0931-2866437,730050,兰州市七里河区龚家坪北路257号,SWIFT CODE,甘肃
102821034434,中国工商银行股份有限公司兰州三角线支行,0931-2335239,730050,兰州市七里河区武威路173号,SWIFT CODE,甘肃
102821034539,中国工商银行股份有限公司兰州兰工坪支行,0931-2755916,730050,甘肃省兰州市兰工坪67号,SWIFT CODE,甘肃
102821034571,中国工商银行股份有限公司兰州金港城支行,0931-2628501,730050,甘肃省兰州市金港城20号楼,SWIFT CODE,甘肃
102821035870,中国工商银行股份有限公司兰州红古电厂支行,0931-6470225,730332,兰州市永登县河桥镇连城电厂福利区,SWIFT CODE,甘肃
102821036217,中国工商银行股份有限公司兰州十里店支行,0931-7756396,730070,兰州市安宁区安宁东路323号,SWIFT CODE,甘肃
102821037429,中国工商银行股份有限公司兰州滨河路支行,0931-8276290,730000,甘肃省兰州市城关区渭源路231号,SWIFT CODE,甘肃
102821037445,中国工商银行股份有限公司兰州南昌路第三支行,0931-8263163,730000,甘肃省兰州市城关区南昌路276号,SWIFT CODE,甘肃
102821037523,中国工商银行股份有限公司兰州新港城支行,0931-4610810,730000,兰州城关区新港城A区1幢1单元临街,SWIFT CODE,甘肃
102821037603,中国工商银行股份有限公司兰州奇正支行,0931-8552563,730000,甘肃省兰州市张苏滩808号,SWIFT CODE,甘肃
102821037620,中国工商银行股份有限公司兰州能源支行,0931-7685623,730070,兰州市安宁区北滨河西路72号三号楼8号铺面,SWIFT CODE,甘肃
102821088822,中国工商银行股份有限公司兰州雁滩中路支行,0931-8519979,730000,甘肃省兰州市城关区天庆大道758号,SWIFT CODE,甘肃
102821088847,中国工商银行股份有限公司兰州甘南路支行,0931-8885253,730030,甘肃省兰州市城关区小沟头99号,SWIFT CODE,甘肃
102821088855,中国工商银行股份有限公司兰州雁滩第一支行,0931-8506376,730000,兰州市城关区雁滩路4188号,SWIFT CODE,甘肃
102822000015,中国工商银行股份有限公司嘉峪关市分行会计业务处理中心,0937-6224302,735100,嘉峪关市新华中路41号,--,甘肃
102822000023,中国工商银行股份有限公司嘉峪关市分行营业室,0937-6234426,735100,嘉峪关市新华中路41号,--,甘肃
102822000040,中国工商银行股份有限公司嘉峪关新华南路支行,0937-6223354,735100,嘉峪关新华中路1493号,--,甘肃
102822000058,中国工商银行股份有限公司嘉峪关胜利南路支行,0937-6283915,735100,嘉峪关市胜利南路368号,--,甘肃
102822000066,中国工商银行股份有限公司嘉峪关建设路支行,0937-6225023,735100,嘉峪关市建设东路82号,--,甘肃
102822000074,中国工商银行股份有限公司嘉峪关富强路支行,0937-6226562,735100,嘉峪关市新华北路486号,--,甘肃
102822000103,中国工商银行股份有限公司嘉峪关核城支行,0937-6783123,735100,嘉峪关市南市区四0四厂生活基地核城路兰泽园B-1-4号,--,甘肃
102822000120,中国工商银行股份有限公司嘉峪关迎宾东路支行,0937-6325969,735100,嘉峪关市易都摩尔购物中心一屋A07-A08,--,甘肃
102822000179,中国工商银行股份有限公司嘉峪关振兴支行,0937-6225920,735100,嘉峪关市新华北路980号,--,甘肃
102822000187,中国工商银行股份有限公司嘉峪关新华北路支行,0937-6225655,735100,嘉峪关市新华北路169号,--,甘肃
102822000195,中国工商银行股份有限公司嘉峪关酒钢支行,0937-6269618,735100,嘉峪关市酒钢公司交易大厅一楼,--,甘肃
102823000017,中国工商银行金昌市分行会计业务处理中心,0935-8237433,737103,甘肃省金昌市新华西路1号,--,甘肃
102823000025,中国工商银行金昌金川支行,0935-8826026,737100,甘肃省金昌市金川西路8号,--,甘肃
102823000033,中国工商银行金昌镍都支行,0935-8212134,737100,甘肃省金昌市新华西路1号,--,甘肃
102823000041,中国工商银行金昌河西堡支行,0935-7321531,737000,甘肃省金昌市河西堡镇河雅路,--,甘肃
102823000068,中国工商银行金昌牡丹支行,0935-8234550,737100,甘肃省金昌市天津路5号,--,甘肃
102823000285,中国工商银行金昌金川支行金川桥分理处,0935-8213794,737104,甘肃省金昌市龙门里9号,--,甘肃
102823000293,中国工商银行金昌建设路支行,0935-8212736,737100,甘肃省金昌市建设路117号,--,甘肃
102823000308,中国工商银行金昌新华路支行,0935-8212154,737100,甘肃省金昌市新华东路18号,--,甘肃
102823000332,中国工商银行股份有限公司金昌建设路支行,0935-8212736,730000,甘肃省金昌市建设路117号,--,甘肃
102823100059,中国工商银行永昌县支行,0935-7521889,737200,甘肃省永昌县城关镇东大街1号,--,甘肃
102823150019,中国工商银行金昌河西堡支行,0935-7321532,737200,永昌县河西堡镇,--,甘肃
102824000019,中国工商银行白银市分行会计业务处理中心,0943-8251045,730900,甘肃省白银区人民路81号,--,甘肃
102824000027,中国工商银行白银铜城支行,0943-8221887,730900,甘肃省白银区公园路,--,甘肃
102824000035,中国工商银行白银白银区支行,0943-8221943,730900,甘肃省白银区人民路81号,--,甘肃
102824000043,中国工商银行白银市西区经济开发区支行,0943-5983269,730900,甘肃省白银区纺织路280号,--,甘肃
102824000086,中国工商银行股份有限公司白银分行营业室,0943-8223124,730900,甘肃省白银区人民路81号,--,甘肃
102824000094,中国工商银行股份有限公司白银永丰街支行,0943-8253067,730900,甘肃省白银区四龙路501号,--,甘肃
102824000109,中国工商银行股份有限公司白银西北铜支行,0943-8841591,730900,甘肃省白银区新建东路,--,甘肃
102824000117,中国工商银行股份有限公司白银稀土支行,0943-8821731,730900,甘肃省白银稀土公司生活区,--,甘肃
102824000125,中国工商银行股份有限公司白银银光路支行,0943-8314030,730900,甘肃省白银市白银区银光厂家属区,--,甘肃
102824000133,中国工商银行股份有限公司白银城建支行,0943-8225675,730900,甘肃省白银市白银区中心街,--,甘肃
102824000141,中国工商银行股份有限公司白银十字街支行,0943-8612393,730900,甘肃省白银区十字街,--,甘肃
102824000150,中国工商银行股份有限公司白银东山路支行,0943-8621033,730900,甘肃省白银区东山路,--,甘肃
102824000176,中国工商银行股份有限公司白银胜利路支行,0943-8222925,730900,甘肃省白银区胜利街,--,甘肃
102824000336,中国工商银行股份有限公司白银工农路支行,0943-8221457,730900,甘肃省白银区长通大厦一楼,--,甘肃
102824000393,中国工商银行股份有限公司白银四龙路支行,0943-8612058,730900,甘肃省白银区四龙路119号,--,甘肃
102824000416,中国工商银行股份有限公司白银火车站支行,0943-8222710,730900,甘肃省白银区人民路344号,--,甘肃
102824100062,中国工商银行靖远县支行,0943-6121537,730600,甘肃省靖远县东大街5号,--,甘肃
102824100298,中国工商银行股份有限公司靖远车站支行,0943-6122507,730600,甘肃省靖远县乌兰镇乌兰西路,--,甘肃
102824200560,中国工商银行股份有限公司白银会宁支行,0943-3228872,730700,甘肃省白银市会宁县会师镇延安路8号,--,甘肃
102824300072,中国工商银行景泰县支行,0943-5523677,730400,甘肃省景泰县一条山镇西街1号,--,甘肃
102824300265,中国工商银行股份有限公司景泰大楼支行,0943-5523021,730400,甘肃省景泰县条山镇西街,--,甘肃
102824400055,中国工商银行平川区支行,0943-6633614,730913,甘肃省平川区大桥路,--,甘肃
102824400160,中国工商银行股份有限公司平川红会支行,0943-6761068,730913,甘肃省白银市平川区红会镇一矿,--,甘肃
102824400452,中国工商银行股份有限公司平川盘旋路支行,0943-6623564,730913,甘肃省白银市平川区盘旋路,--,甘肃
102824400469,中国工商银行股份有限公司平川电力支行,0943-6780174,730913,甘肃省白银市平川区电力局,--,甘肃
102824400485,中国工商银行股份有限公司平川长征支行,0943-6622794,730913,甘肃省白银市平川区长征东路,--,甘肃
102824400493,中国工商银行股份有限公司平川魏家地支行,0943-6671054,730913,甘肃省白银市平川区魏家地,--,甘肃
102825000012,中国工商银行股份有限公司天水分行业务处理中心,0938-8217740,741000,甘肃省天水市建设路42号,--,甘肃
102825000029,中国工商银行股份有限公司天水秦州支行,0938-8212234,741000,甘肃省天水市解放路玩月楼巷1号,--,甘肃
102825000037,中国工商银行股份有限公司天水麦积支行,0938-2736705,741020,甘肃省天水市北道区渭河南路23号,--,甘肃
102825000045,中国工商银行天水市分行营业部　,0938-8212758,741000,甘肃省天水市建设路42号,--,甘肃
102825000053,中国工商银行股份有限公司天水市东关支行,0938-8211352,741000,甘肃省天水市秦城区建设路185号,--,甘肃
102825000061,中国工商银行天水市分行住房城建支行,0938-8282328,741000,甘肃省天水路建设路迎宾楼旁,--,甘肃
102825000070,中国工商银行天水市分行秦州区东关分理处,0938-8214276,741000,甘肃省天水市建设路181号,--,甘肃
102825000088,中国工商银行股份有限公司天水天水郡支行,0938-8361437,741000,甘肃省天水市天水郡瀛池路,--,甘肃
102825000096,中国工商银行股份有限公司天水七里墩支行,0938-8384046,741000,甘肃省天水市七里墩13号,--,甘肃
102825000107,中国工商银行股份有限公司天水石马坪分理处,0938-8214790,741000,甘肃省天水市大众路,--,甘肃
102825000279,中国工商银行股份有限公司天水罗峪支行,0938-8284217,741000,甘肃省天水市秦州区岷山路,--,甘肃
102825000295,中国工商银行股份有限公司天水麦积道北支行,0938-2616172,741020,甘肃省天水市北道区红旗路20号,--,甘肃
102825000300,中国工商银行股份有限公司天水麦积火车站支行,0938-2611067,741020,甘肃省天水市北道区人民路16号,--,甘肃
102825000318,中国工商银行股份有限公司天水麦积社棠支行,0938-2782728,741024,甘肃省天水市社棠镇,--,甘肃
102825000342,中国工商银行股份有限公司天水大城支行,0938-8214903,741000,甘肃省天水市秦州区民主路,--,甘肃
102825100706,中国工商银行股份有限公司天水清水支行,0938-8217740,741400,甘肃省天水市清水县永清路12号,--,甘肃
102825200493,中国工商银行股份有限公司秦安县支行,0938-6525124,741600,甘肃省秦安县新化街69号,--,甘肃
102825300486,中国工商银行股份有限公司甘谷县支行,0938-5621367,741200,甘肃省甘谷县北街25号,--,甘肃
102825300525,中国工商银行天水市分行甘谷姚庄分理处,0938-5621551,741200,甘肃省甘谷县新兴镇王西街,--,甘肃
102825400475,中国工商银行股份有限公司武山县支行,0938-3422035,741300,甘肃省武山县富强路66号,--,甘肃
102825500603,中国工商银行股份有限公司天水张家川支行,0938-8217740,741500,甘肃省天水市张家川县解放东路步行街星月花园小区,--,甘肃
102826000014,中国工商银行股份有限公司酒泉分行,0937-2612833,735000,甘肃省酒泉市东大街16号,--,甘肃
102826000022,中国工商银行股份有限公司酒泉肃州支行,0937-2613365,735000,甘肃省酒泉市东大街16号,--,甘肃
102826000071,中国工商银行股份有限公司酒泉北街支行,0937-2616457,735000,甘肃省酒泉市北大街3号,--,甘肃
102826000098,中国工商银行股份有限公司酒泉西关支行,0937-2614455,735000,甘肃省酒泉市肃州区西大街98号,--,甘肃
102826000102,中国工商银行股份有限公司酒泉盘旋东路支行,0937-2613395,735000,甘肃省酒泉市肃州区盘旋东路6-3号,--,甘肃
102826000119,中国工商银行股份有限公司酒泉广场东路支行,0937-2653022,735000,甘肃省酒泉市新城区广场东路5号楼门点,--,甘肃
102826000127,中国工商银行股份有限公司酒泉鼓楼支行,0937-2615164,735000,甘肃省酒泉市肃州区东大街16号,--,甘肃
102826000135,中国工商银行股份有限公司酒泉东街支行,0937-2633454,735000,甘肃省酒泉市肃州区东大街137号,--,甘肃
102826000143,中国工商银行股份有限公司酒泉南街支行,0937-2612592,735000,甘肃省酒泉市肃州区南大街58号,--,甘肃
102826000151,中国工商银行股份有限公司酒泉西街支行,0937-2613377,735000,甘肃省酒泉市肃州区西大街14号,--,甘肃
102826000178,中国工商银行股份有限公司酒泉分行解放路分理处,0937-2615307,735000,甘肃省酒泉市肃州区解放路20号,--,甘肃
102826000209,中国工商银行股份有限公司酒泉东环南路支行,0937-2630990,735000,甘肃省酒泉市肃州区东环南路21号,--,甘肃
102826000524,中国工商银行甘肃矿区分行会计业务处理中心,0937-6763106,732850,甘肃省兰州市85信箱乙-5号,--,甘肃
102826000532,中国工商银行矿区分行营业室,0937-6763106,732850,甘肃省兰州市85信箱乙-5号,--,甘肃
102826000581,中国工商银行东风场区分行业务处理中心,0937-2468071,732750,兰州市27支局48信箱106号,--,甘肃
102826000590,中国工商银行东风场区分行营业室,0937-2468065,732750,兰州市27支局48信箱106号,--,甘肃
102826000612,中国工商银行股份有限公司东风场区河东里支行,0937-2439535,735018,甘肃省酒泉市14支局128号,--,甘肃
102826000688,中国工商银行股份有限公司东风场区红旗支行,0937-2431098,732750,甘肃省兰州市27支局48信箱106号,--,甘肃
102826000782,中国工商银行股份有限公司酒泉南关支行,0937-2613367,735000,酒泉市南环东路3号,--,甘肃
102826100031,中国工商银行股份有限公司玉门支行,0937-3332897,735211,甘肃省玉门新市区铁人路,--,甘肃
102826100120,中国工商银行股份有限公司酒泉承瑞园支行,0937-3922551,735019,酒泉玉门油田基地承瑞园商铺4号,--,甘肃
102826100259,中国工商银行股份有限公司玉门北坪支行,0937-3244342,735200,甘肃省玉门市北坪解放路,--,甘肃
102826100267,中国工商银行股份有限公司酒泉新城支行,0937-3922116,735000,甘肃省酒泉市世纪大厦石油基地商贸区2号楼1号,--,甘肃
102826100291,中国工商银行股份有限公司酒泉玉兰园支行,0937-3922016,735019,酒泉市新城飞天路11-9号,--,甘肃
102826300041,中国工商银行股份有限公司敦煌支行,0937-8821450,736200,甘肃省敦煌市阳关中路15号,--,甘肃
102826300365,中国工商银行股份有限公司敦煌七里镇支行,0937-8933002,736200,甘肃省敦煌市七里镇新二区,--,甘肃
102826300373,中国工商银行股份有限公司敦煌新区支行,0937-8953227,736202,敦煌市七里镇大庆路4号,--,甘肃
102826300381,中国工商银行股份有限公司敦煌西街支行,0937-8825074,736200,敦煌市沙州镇阳关中路29号,--,甘肃
102826300412,中国工商银行股份有限公司敦煌飞天支行,0937-8822124,736200,敦煌市沙州镇阳关中路2号,--,甘肃
102826300453,中国工商银行股份有限公司敦煌昆仑中路支行,0937-8934537,736202,敦煌市七里镇昆仑中路5号,--,甘肃
102826300470,中国工商银行股份有限公司敦煌昆仑西路支行,0937-8933392,736202,敦煌市七里镇昆仑西路新3区24号楼东口,--,甘肃
102826300488,中国工商银行股份有限公司敦煌金达路支行,0937-8933044,736202,敦煌市七里镇金达路金达大厦6065号,--,甘肃
102826400067,中国工商银行股份有限公司金塔支行,0937-4421440,735300,甘肃省金塔县解放路201号,--,甘肃
102826500518,中国工商银行股份有限公司肃北支行,0937-8121008,736300,甘肃省肃北蒙古族自治县党城湾镇梦柯东路1号,--,甘肃
102826600504,中国工商银行股份有限公司阿克塞支行,0937-8321949,736400,甘肃省阿克塞哈萨克族自治县红柳湾镇团结路32号,--,甘肃
102826700054,中国工商银行股份有限公司瓜州支行,0937-5522582,736100,甘肃省瓜州县南大街16号,--,甘肃
102826700492,中国工商银行安西县柳园支行,0937-5572314,736000,甘肃省安西县柳园镇东大街,--,甘肃
102827000016,中国工商银行股份有限公司张掖分行业务处理中心,0936-8229429,734000,甘肃省张掖市甘州区西街41号,--,甘肃
102827000024,中国工商银行股份有限公司张掖甘州支行,0936-8232409,734000,甘肃省张掖市甘州区西街41号,--,甘肃
102827000032,中国工商银行股份有限公司张掖城关支行,0936-8215893,734000,甘肃省张掖市甘州区南环路220号,--,甘肃
102827000049,中国工商银行股份有限公司张掖县府街支行,0936-8212036,734000,甘肃省张掖市民主西街47号,--,甘肃
102827000057,中国工商银行张掖市东街分理处,0936-5987680,734000,甘肃省张掖市甘州区东街东兴16号,--,甘肃
102827000065,中国工商银行股份有限公司张掖西关支行,0936-8213716,734000,甘肃省张掖市西大街电力大厦西侧恒基花园1号楼,--,甘肃
